i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
731,0,"Question{QuestionCommittee{λ=157/128, rank=2}}",0,"Question{QuestionCommittee{λ=39993717283/34359738368, rank=1}}",0,"Question{QuestionCommittee{λ=21166039017296232419/18446744073709551616, rank=1}}",0,"Question{QuestionCommittee{λ=2367/2048, rank=1}}",0,"Question{QuestionCommittee{λ=212008977581229842191209201635/158456325028528675187087900672, rank=1}}",0,"Question{QuestionCommittee{λ=100960056776948189081896584812866631023613444067/91343852333181432387730302044767688728495783936, rank=1}}",0,"Question{QuestionCommittee{λ=2162589893/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=598018021/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=23627112539750371/18014398509481984, rank=1}}",0,"Question{QuestionCommittee{λ=2930437415365150772916130887360137301065107242979/2923003274661805836407369665432566039311865085952, rank=1}}"
732,1,"Question{QuestionVoter{voter=Voter{13}, a=2, b=5}}",0,"Question{QuestionCommittee{λ=79987434595/68719476736, rank=1}}",0,"Question{QuestionCommittee{λ=42332078034592464867/36893488147419103232, rank=1}}",0,"Question{QuestionCommittee{λ=4705/4096, rank=1}}",0,"Question{QuestionCommittee{λ=424017955162459684382418403299/316912650057057350374175801344, rank=1}}",0,"Question{QuestionCommittee{λ=201920113553896378163793169625733262047226888163/182687704666362864775460604089535377456991567872, rank=1}}",0,"Question{QuestionCommittee{λ=4325179815/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=1196036013/1073741824, rank=1}}",0,"Question{QuestionCommittee{λ=47254225079500771/36028797018963968, rank=1}}",0,"Question{QuestionCommittee{λ=5860874830730301545832261774720274602130214485987/5846006549323611672814739330865132078623730171904, rank=1}}"
733,0,"Question{QuestionCommittee{λ=343/256, rank=2}}",0,"Question{QuestionCommittee{λ=159974869219/137438953472, rank=1}}",0,"Question{QuestionCommittee{λ=84664156069184929763/73786976294838206464, rank=1}}",0,"Question{QuestionCommittee{λ=9439/8192, rank=1}}",0,"Question{QuestionCommittee{λ=848035910324919368764836806627/633825300114114700748351602688, rank=1}}",0,"Question{QuestionCommittee{λ=403840227107792756327586339251466524094453776355/365375409332725729550921208179070754913983135744, rank=1}}",0,"Question{QuestionCommittee{λ=8650359659/8589934592, rank=1}}",0,"Question{QuestionCommittee{λ=2392071997/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=94508450159001571/72057594037927936, rank=1}}",0,"Question{QuestionCommittee{λ=11721749661460603091664523549440549204260428972003/11692013098647223345629478661730264157247460343808, rank=1}}"
734,1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=1}}",0,"Question{QuestionCommittee{λ=319949738467/274877906944, rank=1}}",0,"Question{QuestionCommittee{λ=169328312138369859555/147573952589676412928, rank=1}}",0,"Question{QuestionCommittee{λ=18907/16384, rank=1}}",0,"Question{QuestionCommittee{λ=1696071820649838737529673613283/1267650600228229401496703205376, rank=1}}",0,"Question{QuestionCommittee{λ=807680454215585512655172678502933048188907552739/730750818665451459101842416358141509827966271488, rank=1}}",0,"Question{QuestionCommittee{λ=17300719347/17179869184, rank=1}}",0,"Question{QuestionCommittee{λ=4784144023/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=189016900318003171/144115188075855872, rank=1}}",0,"Question{QuestionCommittee{λ=23443499322921206183329047098881098408520857944035/23384026197294446691258957323460528314494920687616, rank=1}}"
735,1,"Question{QuestionVoter{voter=Voter{27}, a=3, b=6}}",0,"Question{QuestionCommittee{λ=639899476963/549755813888, rank=1}}",0,"Question{QuestionCommittee{λ=338656624276739719139/295147905179352825856, rank=1}}",0,"Question{QuestionCommittee{λ=37785/32768, rank=1}}",0,"Question{QuestionCommittee{λ=3392143641299677475059347226595/2535301200456458802993406410752, rank=1}}",0,"Question{QuestionCommittee{λ=1615360908431171025310345357005866096377815105507/1461501637330902918203684832716283019655932542976, rank=1}}",0,"Question{QuestionCommittee{λ=34601438723/34359738368, rank=1}}",0,"Question{QuestionCommittee{λ=9568288075/8589934592, rank=1}}",0,"Question{QuestionCommittee{λ=378033800636006371/288230376151711744, rank=1}}",0,"Question{QuestionCommittee{λ=46886998645842412366658094197762196817041715888099/46768052394588893382517914646921056628989841375232, rank=1}}"
736,1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=6}}",0,"Question{QuestionCommittee{λ=1279798953955/1099511627776, rank=1}}",0,"Question{QuestionCommittee{λ=677313248553479438307/590295810358705651712, rank=1}}",0,"Question{QuestionCommittee{λ=75541/65536, rank=1}}",0,"Question{QuestionCommittee{λ=6784287282599354950118694453219/5070602400912917605986812821504, rank=1}}",0,"Question{QuestionCommittee{λ=3230721816862342050620690714011732192755630211043/2923003274661805836407369665432566039311865085952, rank=1}}",0,"Question{QuestionCommittee{λ=69202877475/68719476736, rank=1}}",0,"Question{QuestionCommittee{λ=19136576179/17179869184, rank=1}}",0,"Question{QuestionCommittee{λ=756067601272012771/576460752303423488, rank=1}}",0,"Question{QuestionCommittee{λ=93773997291684824733316188395524393634083431776227/93536104789177786765035829293842113257979682750464, rank=1}}"
737,1,"Question{QuestionVoter{voter=Voter{9}, a=9, b=6}}",0,"Question{QuestionCommittee{λ=2559597907939/2199023255552, rank=1}}",0,"Question{QuestionCommittee{λ=1354626497106958876643/1180591620717411303424, rank=1}}",0,"Question{QuestionCommittee{λ=151053/131072, rank=1}}",0,"Question{QuestionCommittee{λ=13568574565198709900237388906467/10141204801825835211973625643008, rank=1}}",0,"Question{QuestionCommittee{λ=6461443633724684101241381428023464385511260422115/5846006549323611672814739330865132078623730171904, rank=1}}",0,"Question{QuestionCommittee{λ=138405754979/137438953472, rank=1}}",0,"Question{QuestionCommittee{λ=38273152387/34359738368, rank=1}}",0,"Question{QuestionCommittee{λ=1512135202544025571/1152921504606846976, rank=1}}",0,"Question{QuestionCommittee{λ=187547994583369649466632376791048787268166863552483/187072209578355573530071658587684226515959365500928, rank=1}}"
738,1,"Question{QuestionVoter{voter=Voter{27}, a=9, b=6}}",0,"Question{QuestionCommittee{λ=5119195815907/4398046511104, rank=1}}",0,"Question{QuestionCommittee{λ=2709252994213917753315/2361183241434822606848, rank=1}}",0,"Question{QuestionCommittee{λ=302135/262144, rank=1}}",0,"Question{QuestionCommittee{λ=27137149130397419800474777812963/20282409603651670423947251286016, rank=1}}",0,"Question{QuestionCommittee{λ=12922887267449368202482762856046928771022520844259/11692013098647223345629478661730264157247460343808, rank=1}}",0,"Question{QuestionCommittee{λ=276811509987/274877906944, rank=1}}",0,"Question{QuestionCommittee{λ=76546304803/68719476736, rank=1}}",0,"Question{QuestionCommittee{λ=3024270405088051171/2305843009213693952, rank=1}}",0,"Question{QuestionCommittee{λ=375095989166739298933264753582097574536333727104995/374144419156711147060143317175368453031918731001856, rank=1}}"
739,1,"Question{QuestionVoter{voter=Voter{13}, a=2, b=6}}",0,"Question{QuestionCommittee{λ=10238391631843/8796093022208, rank=1}}",0,"Question{QuestionCommittee{λ=5418505988427835506659/4722366482869645213696, rank=1}}",0,"Question{QuestionCommittee{λ=604299/524288, rank=1}}",0,"Question{QuestionCommittee{λ=54274298260794839600949555625955/40564819207303340847894502572032, rank=1}}",0,"Question{QuestionCommittee{λ=25845774534898736404965525712093857542045041688547/23384026197294446691258957323460528314494920687616, rank=1}}",0,"Question{QuestionCommittee{λ=553623020003/549755813888, rank=1}}",0,"Question{QuestionCommittee{λ=153092609635/137438953472, rank=1}}",0,"Question{QuestionCommittee{λ=6048540810176102371/4611686018427387904, rank=1}}",0,"Question{QuestionCommittee{λ=750191978333478597866529507164195149072667454210019/748288838313422294120286634350736906063837462003712, rank=1}}"
740,1,"Question{QuestionVoter{voter=Voter{9}, a=10, b=6}}",0,"Question{QuestionCommittee{λ=20476783263715/17592186044416, rank=1}}",0,"Question{QuestionCommittee{λ=10837011976855671013347/9444732965739290427392, rank=1}}",0,"Question{QuestionCommittee{λ=1208569/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=108548596521589679201899111251939/81129638414606681695789005144064, rank=1}}",0,"Question{QuestionCommittee{λ=51691549069797472809931051424187715084090083377123/46768052394588893382517914646921056628989841375232, rank=1}}",0,"Question{QuestionCommittee{λ=1107246040035/1099511627776, rank=1}}",0,"Question{QuestionCommittee{λ=306185219299/274877906944, rank=1}}",0,"Question{QuestionCommittee{λ=12097081620352204771/9223372036854775808, rank=1}}",0,"Question{QuestionCommittee{λ=1500383956666957195733059014328390298145334908420067/1496577676626844588240573268701473812127674924007424, rank=1}}"
741,1,"Question{QuestionVoter{voter=Voter{19}, a=4, b=6}}",0,"Question{QuestionCommittee{λ=40953566527459/35184372088832, rank=1}}",0,"Question{QuestionCommittee{λ=21674023953711342026723/18889465931478580854784, rank=1}}",0,"Question{QuestionCommittee{λ=2417167/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=217097193043179358403798222503907/162259276829213363391578010288128, rank=1}}",0,"Question{QuestionCommittee{λ=103383098139594945619862102848375430168180166754275/93536104789177786765035829293842113257979682750464, rank=1}}",0,"Question{QuestionCommittee{λ=2214492080099/2199023255552, rank=1}}",0,"Question{QuestionCommittee{λ=612370438627/549755813888, rank=1}}",0,"Question{QuestionCommittee{λ=24194163240704409571/18446744073709551616, rank=1}}",0,"Question{QuestionCommittee{λ=3000767913333914391466118028656780596290669816840163/2993155353253689176481146537402947624255349848014848, rank=1}}"
742,0,"Question{QuestionCommittee{λ=715/512, rank=2}}",0,"Question{QuestionCommittee{λ=81907133054947/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=43348047907422684053475/37778931862957161709568, rank=1}}",0,"Question{QuestionCommittee{λ=4834305/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=434194386086358716807596445007843/324518553658426726783156020576256, rank=1}}",0,"Question{QuestionCommittee{λ=206766196279189891239724205696750860336360333508579/187072209578355573530071658587684226515959365500928, rank=1}}",0,"Question{QuestionCommittee{λ=4428984160227/4398046511104, rank=1}}",0,"Question{QuestionCommittee{λ=1224740877283/1099511627776, rank=1}}",0,"Question{QuestionCommittee{λ=48388326481408819171/36893488147419103232, rank=1}}",0,"Question{QuestionCommittee{λ=6001535826667828782932236057313561192581339633680355/5986310706507378352962293074805895248510699696029696, rank=1}}"
743,0,"Question{QuestionCommittee{λ=1401/1024, rank=2}}",0,"Question{QuestionCommittee{λ=163814266109923/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=86696095814845368106979/75557863725914323419136, rank=1}}",0,"Question{QuestionCommittee{λ=9668581/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=868388772172717433615192890015715/649037107316853453566312041152512, rank=1}}",0,"Question{QuestionCommittee{λ=413532392558379782479448411393501720672720667017187/374144419156711147060143317175368453031918731001856, rank=1}}",0,"Question{QuestionCommittee{λ=8857968320483/8796093022208, rank=1}}",0,"Question{QuestionCommittee{λ=2449481754595/2199023255552, rank=1}}",0,"Question{QuestionCommittee{λ=96776652962817638371/73786976294838206464, rank=1}}",0,"Question{QuestionCommittee{λ=12003071653335657565864472114627122385162679267360739/11972621413014756705924586149611790497021399392059392, rank=1}}"
744,0,"Question{QuestionCommittee{λ=2831/2048, rank=2}}",0,"Question{QuestionCommittee{λ=327628532219875/281474976710656, rank=1}}",0,"Question{QuestionCommittee{λ=173392191629690736213987/151115727451828646838272, rank=1}}",0,"Question{QuestionCommittee{λ=19337191/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=1736777544345434867230385780031459/1298074214633706907132624082305024, rank=1}}",0,"Question{QuestionCommittee{λ=827064785116759564958896822787003441345441334034403/748288838313422294120286634350736906063837462003712, rank=1}}",0,"Question{QuestionCommittee{λ=17715936640995/17592186044416, rank=1}}",0,"Question{QuestionCommittee{λ=4898963509219/4398046511104, rank=1}}",0,"Question{QuestionCommittee{λ=193553305925635276771/147573952589676412928, rank=1}}",0,"Question{QuestionCommittee{λ=24006143306671315131728944229254244770325358534721507/23945242826029513411849172299223580994042798784118784, rank=1}}"
745,0,"Question{QuestionCommittee{λ=1111/1024, rank=3}}",0,"Question{QuestionCommittee{λ=655257064439779/562949953421312, rank=1}}",0,"Question{QuestionCommittee{λ=346784383259381472428003/302231454903657293676544, rank=1}}",0,"Question{QuestionCommittee{λ=38674353/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=3473555088690869734460771560062947/2596148429267413814265248164610048, rank=1}}",0,"Question{QuestionCommittee{λ=1654129570233519129917793645574006882690882668068835/1496577676626844588240573268701473812127674924007424, rank=1}}",0,"Question{QuestionCommittee{λ=35431873282019/35184372088832, rank=1}}",0,"Question{QuestionCommittee{λ=9797927018467/8796093022208, rank=1}}",0,"Question{QuestionCommittee{λ=387106611851270553571/295147905179352825856, rank=1}}",0,"Question{QuestionCommittee{λ=48012286613342630263457888458508489540650717069443043/47890485652059026823698344598447161988085597568237568, rank=1}}"
746,1,"Question{QuestionVoter{voter=Voter{23}, a=10, b=5}}",0,"Question{QuestionCommittee{λ=1310514128879587/1125899906842624, rank=1}}",0,"Question{QuestionCommittee{λ=693568766518762944856035/604462909807314587353088, rank=1}}",0,"Question{QuestionCommittee{λ=77348677/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=6947110177381739468921543120125923/5192296858534827628530496329220096, rank=1}}",0,"Question{QuestionCommittee{λ=3308259140467038259835587291148013765381765336137699/2993155353253689176481146537402947624255349848014848, rank=1}}",0,"Question{QuestionCommittee{λ=70863746564067/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=19595854036963/17592186044416, rank=1}}",0,"Question{QuestionCommittee{λ=774213223702541107171/590295810358705651712, rank=1}}",0,"Question{QuestionCommittee{λ=96024573226685260526915776917016979081301434138886115/95780971304118053647396689196894323976171195136475136, rank=1}}"
747,0,"Question{QuestionCommittee{λ=5633/4096, rank=2}}",0,"Question{QuestionCommittee{λ=2621028257759203/2251799813685248, rank=1}}",0,"Question{QuestionCommittee{λ=1387137533037525889712099/1208925819614629174706176, rank=1}}",0,"Question{QuestionCommittee{λ=154697383/134217728, rank=1}}",0,"Question{QuestionCommittee{λ=13894220354763478937843086240251875/10384593717069655257060992658440192, rank=1}}",0,"Question{QuestionCommittee{λ=6616518280934076519671174582296027530763530672275427/5986310706507378352962293074805895248510699696029696, rank=1}}",0,"Question{QuestionCommittee{λ=141727493128163/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=39191708073955/35184372088832, rank=1}}",0,"Question{QuestionCommittee{λ=1548426447405082214371/1180591620717411303424, rank=1}}",0,"Question{QuestionCommittee{λ=192049146453370521053831553834033958162602868277772259/191561942608236107294793378393788647952342390272950272, rank=1}}"
748,0,"Question{QuestionCommittee{λ=2193/2048, rank=3}}",0,"Question{QuestionCommittee{λ=5242056515518435/4503599627370496, rank=1}}",0,"Question{QuestionCommittee{λ=2774275066075051779424227/2417851639229258349412352, rank=1}}",0,"Question{QuestionCommittee{λ=309394737/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=27788440709526957875686172480503779/20769187434139310514121985316880384, rank=1}}",0,"Question{QuestionCommittee{λ=13233036561868153039342349164592055061527061344550883/11972621413014756705924586149611790497021399392059392, rank=1}}",0,"Question{QuestionCommittee{λ=283454986256355/281474976710656, rank=1}}",0,"Question{QuestionCommittee{λ=78383416147939/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=3096852894810164428771/2361183241434822606848, rank=1}}",0,"Question{QuestionCommittee{λ=384098292906741042107663107668067916325205736555544547/383123885216472214589586756787577295904684780545900544, rank=1}}"
749,0,"Question{QuestionCommittee{λ=93/64, rank=1}}",0,"Question{QuestionCommittee{λ=10484113031036899/9007199254740992, rank=1}}",0,"Question{QuestionCommittee{λ=5548550132150103558848483/4835703278458516698824704, rank=1}}",0,"Question{QuestionCommittee{λ=618789503/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=55576881419053915751372344961007587/41538374868278621028243970633760768, rank=1}}",0,"Question{QuestionCommittee{λ=26466073123736306078684698329184110123054122689101795/23945242826029513411849172299223580994042798784118784, rank=1}}",0,"Question{QuestionCommittee{λ=566909972512739/562949953421312, rank=1}}",0,"Question{QuestionCommittee{λ=156766832295907/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=6193705789620328857571/4722366482869645213696, rank=1}}",0,"Question{QuestionCommittee{λ=768196585813482084215326215336135832650411473111089123/766247770432944429179173513575154591809369561091801088, rank=1}}"
750,1,"Question{QuestionVoter{voter=Voter{3}, a=10, b=7}}",0,"Question{QuestionCommittee{λ=20968226062073827/18014398509481984, rank=1}}",0,"Question{QuestionCommittee{λ=11097100264300207117696995/9671406556917033397649408, rank=1}}",0,"Question{QuestionCommittee{λ=1237578977/1073741824, rank=1}}",0,"Question{QuestionCommittee{λ=111153762838107831502744689922015203/83076749736557242056487941267521536, rank=1}}",0,"Question{QuestionCommittee{λ=52932146247472612157369396658368220246108245378203619/47890485652059026823698344598447161988085597568237568, rank=1}}",0,"Question{QuestionCommittee{λ=1133819945025507/1125899906842624, rank=1}}",0,"Question{QuestionCommittee{λ=313533664591843/281474976710656, rank=1}}",0,"Question{QuestionCommittee{λ=12387411579240657715171/9444732965739290427392, rank=1}}",0,"Question{QuestionCommittee{λ=1536393171626964168430652430672271665300822946222178275/1532495540865888858358347027150309183618739122183602176, rank=1}}"
