i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
686,1,"Question{QuestionVoter{voter=Voter{25}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{24}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=14, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{28}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=14, b=7}}",1,"Question{QuestionVoter{voter=Voter{21}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=3}}"
687,1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{29}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{14}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{22}, a=4, b=12}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=15, b=5}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{20}, a=11, b=7}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=3}}"
688,1,"Question{QuestionVoter{voter=Voter{23}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{14}, a=2, b=12}}",1,"Question{QuestionVoter{voter=Voter{23}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=10, b=3}}",1,"Question{QuestionVoter{voter=Voter{26}, a=7, b=11}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{30}, a=8, b=2}}"
689,1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{19}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{17}, a=2, b=15}}",1,"Question{QuestionVoter{voter=Voter{15}, a=15, b=12}}",1,"Question{QuestionVoter{voter=Voter{26}, a=6, b=12}}",1,"Question{QuestionVoter{voter=Voter{4}, a=15, b=6}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=11}}",1,"Question{QuestionVoter{voter=Voter{22}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=15}}"
690,1,"Question{QuestionVoter{voter=Voter{22}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{27}, a=5, b=15}}",1,"Question{QuestionVoter{voter=Voter{21}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{16}, a=4, b=12}}",0,"Question{QuestionCommittee{λ=33/4, rank=1}}",1,"Question{QuestionVoter{voter=Voter{25}, a=5, b=11}}",1,"Question{QuestionVoter{voter=Voter{19}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{24}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=15}}"
691,1,"Question{QuestionVoter{voter=Voter{5}, a=2, b=14}}",0,"Question{QuestionCommittee{λ=93/64, rank=6}}",1,"Question{QuestionVoter{voter=Voter{24}, a=14, b=15}}",1,"Question{QuestionVoter{voter=Voter{28}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=4, b=12}}",1,"Question{QuestionVoter{voter=Voter{12}, a=15, b=3}}",1,"Question{QuestionVoter{voter=Voter{16}, a=8, b=14}}",1,"Question{QuestionVoter{voter=Voter{23}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{20}, a=8, b=15}}"
692,1,"Question{QuestionVoter{voter=Voter{4}, a=3, b=14}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{24}, a=4, b=15}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=15}}",1,"Question{QuestionVoter{voter=Voter{23}, a=2, b=3}}",0,"Question{QuestionCommittee{λ=93/64, rank=7}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{25}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=11}}"
693,1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=14}}",1,"Question{QuestionVoter{voter=Voter{30}, a=11, b=6}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=15}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=15}}",1,"Question{QuestionVoter{voter=Voter{13}, a=15, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=14}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=12, b=11}}"
694,1,"Question{QuestionVoter{voter=Voter{7}, a=15, b=14}}",1,"Question{QuestionVoter{voter=Voter{13}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{14}, a=3, b=15}}",1,"Question{QuestionVoter{voter=Voter{15}, a=10, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=13}}",1,"Question{QuestionVoter{voter=Voter{26}, a=12, b=3}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{25}, a=4, b=10}}",0,"Question{QuestionCommittee{λ=31/2, rank=3}}",0,"Question{QuestionCommittee{λ=33/4, rank=7}}"
695,1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=14}}",0,"Question{QuestionCommittee{λ=31/2, rank=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=15}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=13}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=11}}"
696,1,"Question{QuestionVoter{voter=Voter{23}, a=1, b=14}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{29}, a=2, b=15}}",1,"Question{QuestionVoter{voter=Voter{20}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{7}, a=3, b=13}}",1,"Question{QuestionVoter{voter=Voter{18}, a=15, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=11}}"
697,1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=14, b=3}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=12}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{24}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{30}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{23}, a=1, b=7}}"
698,1,"Question{QuestionVoter{voter=Voter{20}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{10}, a=2, b=11}}",1,"Question{QuestionVoter{voter=Voter{28}, a=3, b=13}}",1,"Question{QuestionVoter{voter=Voter{27}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=10, b=7}}"
699,1,"Question{QuestionVoter{voter=Voter{30}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=11}}",1,"Question{QuestionVoter{voter=Voter{22}, a=15, b=8}}",1,"Question{QuestionVoter{voter=Voter{25}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{29}, a=6, b=12}}",1,"Question{QuestionVoter{voter=Voter{3}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=9}}"
700,1,"Question{QuestionVoter{voter=Voter{10}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{17}, a=14, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=12, b=13}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=13}}",1,"Question{QuestionVoter{voter=Voter{9}, a=6, b=12}}",1,"Question{QuestionVoter{voter=Voter{17}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{20}, a=3, b=14}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=9}}"
701,1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=15}}",1,"Question{QuestionVoter{voter=Voter{9}, a=4, b=11}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=13}}",1,"Question{QuestionVoter{voter=Voter{5}, a=14, b=12}}",1,"Question{QuestionVoter{voter=Voter{17}, a=15, b=14}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{1}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{25}, a=4, b=9}}"
702,1,"Question{QuestionVoter{voter=Voter{30}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{27}, a=2, b=15}}",1,"Question{QuestionVoter{voter=Voter{8}, a=14, b=11}}",1,"Question{QuestionVoter{voter=Voter{17}, a=6, b=13}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=12}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{29}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=13}}"
703,1,"Question{QuestionVoter{voter=Voter{9}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{16}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{24}, a=1, b=11}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=13}}",1,"Question{QuestionVoter{voter=Voter{21}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{8}, a=15, b=3}}",1,"Question{QuestionVoter{voter=Voter{25}, a=1, b=15}}",1,"Question{QuestionVoter{voter=Voter{7}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{25}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=8, b=13}}"
704,1,"Question{QuestionVoter{voter=Voter{5}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{30}, a=14, b=11}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=13}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{26}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=15}}",1,"Question{QuestionVoter{voter=Voter{20}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{24}, a=2, b=13}}"
705,1,"Question{QuestionVoter{voter=Voter{17}, a=15, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=11}}",1,"Question{QuestionVoter{voter=Voter{19}, a=15, b=13}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=15}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{30}, a=1, b=13}}",1,"Question{QuestionVoter{voter=Voter{30}, a=10, b=13}}"
706,1,"Question{QuestionVoter{voter=Voter{5}, a=10, b=3}}",1,"Question{QuestionVoter{voter=Voter{23}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=11}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=12}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=12}}",0,"Question{QuestionCommittee{λ=157/128, rank=7}}",1,"Question{QuestionVoter{voter=Voter{6}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=6, b=1}}",0,"Question{QuestionCommittee{λ=93/64, rank=6}}"
707,1,"Question{QuestionVoter{voter=Voter{29}, a=15, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{21}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{18}, a=7, b=12}}",1,"Question{QuestionVoter{voter=Voter{22}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{29}, a=8, b=12}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=15}}",1,"Question{QuestionVoter{voter=Voter{9}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=13}}",1,"Question{QuestionVoter{voter=Voter{27}, a=1, b=13}}"
708,1,"Question{QuestionVoter{voter=Voter{26}, a=11, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=10, b=3}}",1,"Question{QuestionVoter{voter=Voter{26}, a=12, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=10, b=12}}",1,"Question{QuestionVoter{voter=Voter{2}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=15, b=12}}",1,"Question{QuestionVoter{voter=Voter{29}, a=3, b=15}}",1,"Question{QuestionVoter{voter=Voter{1}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=13}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=14}}"
709,1,"Question{QuestionVoter{voter=Voter{6}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{10}, a=14, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=15, b=12}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=12}}",1,"Question{QuestionVoter{voter=Voter{9}, a=15, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=15}}",1,"Question{QuestionVoter{voter=Voter{3}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=13}}",1,"Question{QuestionVoter{voter=Voter{8}, a=12, b=7}}"
710,1,"Question{QuestionVoter{voter=Voter{28}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{21}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=14, b=6}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=14}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=12}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=12}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{29}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{30}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{14}, a=8, b=7}}"
711,1,"Question{QuestionVoter{voter=Voter{28}, a=13, b=11}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=12, b=6}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=14}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=12}}",1,"Question{QuestionVoter{voter=Voter{6}, a=15, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{22}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{29}, a=2, b=15}}",1,"Question{QuestionVoter{voter=Voter{25}, a=1, b=2}}"
712,1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=11}}",1,"Question{QuestionVoter{voter=Voter{30}, a=3, b=14}}",1,"Question{QuestionVoter{voter=Voter{22}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=2, b=12}}",1,"Question{QuestionVoter{voter=Voter{9}, a=15, b=5}}",1,"Question{QuestionVoter{voter=Voter{25}, a=4, b=8}}",0,"Question{QuestionCommittee{λ=37/8, rank=1}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=15}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=2}}"
713,1,"Question{QuestionVoter{voter=Voter{25}, a=15, b=11}}",1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=15}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{22}, a=15, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=12}}",0,"Question{QuestionCommittee{λ=45/16, rank=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{21}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=15}}",1,"Question{QuestionVoter{voter=Voter{28}, a=2, b=9}}"
714,1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=11}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=15}}",1,"Question{QuestionVoter{voter=Voter{5}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{29}, a=4, b=12}}",1,"Question{QuestionVoter{voter=Voter{28}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{22}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{7}, a=13, b=2}}"
715,1,"Question{QuestionVoter{voter=Voter{5}, a=2, b=11}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=11}}",1,"Question{QuestionVoter{voter=Voter{20}, a=14, b=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=15, b=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{3}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{26}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{1}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=2}}"
716,1,"Question{QuestionVoter{voter=Voter{24}, a=1, b=11}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=15}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=13}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=12}}",1,"Question{QuestionVoter{voter=Voter{30}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=15}}",0,"Question{QuestionCommittee{λ=45/16, rank=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{2}, a=7, b=11}}"
717,1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=11}}",1,"Question{QuestionVoter{voter=Voter{26}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{25}, a=8, b=12}}",1,"Question{QuestionVoter{voter=Voter{10}, a=15, b=14}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{27}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{22}, a=8, b=11}}"
718,1,"Question{QuestionVoter{voter=Voter{9}, a=15, b=8}}",1,"Question{QuestionVoter{voter=Voter{24}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{30}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{23}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{26}, a=11, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=11}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{18}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=8, b=6}}"
719,1,"Question{QuestionVoter{voter=Voter{26}, a=1, b=11}}",1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{5}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{5}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{27}, a=9, b=11}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{22}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{25}, a=5, b=9}}"
720,1,"Question{QuestionVoter{voter=Voter{21}, a=9, b=11}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{21}, a=15, b=7}}",1,"Question{QuestionVoter{voter=Voter{11}, a=4, b=11}}",1,"Question{QuestionVoter{voter=Voter{26}, a=12, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=9}}"
721,1,"Question{QuestionVoter{voter=Voter{18}, a=10, b=4}}",1,"Question{QuestionVoter{voter=Voter{30}, a=11, b=10}}",1,"Question{QuestionVoter{voter=Voter{21}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{28}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{10}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{15}, a=15, b=2}}",1,"Question{QuestionVoter{voter=Voter{29}, a=6, b=11}}",1,"Question{QuestionVoter{voter=Voter{14}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=9}}"
722,1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{28}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{16}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{19}, a=11, b=7}}",1,"Question{QuestionVoter{voter=Voter{26}, a=3, b=13}}",1,"Question{QuestionVoter{voter=Voter{2}, a=12, b=6}}",1,"Question{QuestionVoter{voter=Voter{2}, a=6, b=12}}",1,"Question{QuestionVoter{voter=Voter{24}, a=2, b=9}}"
723,1,"Question{QuestionVoter{voter=Voter{26}, a=12, b=4}}",1,"Question{QuestionVoter{voter=Voter{14}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=15}}",1,"Question{QuestionVoter{voter=Voter{22}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{25}, a=1, b=4}}",0,"Question{QuestionCommittee{λ=45/16, rank=5}}",1,"Question{QuestionVoter{voter=Voter{25}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{22}, a=10, b=9}}"
724,1,"Question{QuestionVoter{voter=Voter{24}, a=15, b=3}}",1,"Question{QuestionVoter{voter=Voter{26}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{26}, a=14, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=6, b=14}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{24}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{14}, a=2, b=9}}"
725,1,"Question{QuestionVoter{voter=Voter{15}, a=15, b=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{10}, a=2, b=15}}",1,"Question{QuestionVoter{voter=Voter{12}, a=15, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=6, b=13}}",1,"Question{QuestionVoter{voter=Voter{30}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{11}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{24}, a=2, b=13}}",1,"Question{QuestionVoter{voter=Voter{29}, a=6, b=9}}"
